label,run,pair_id,eval_strength,cover_psnr,token_mse,jpeg_token_mse,rbn_token_mse,thumb_mse,reverse_l2,reverse_psnr
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000084650__picasso_self_portrait,1.24,31.950904846191406,0.002097130287438631,0.0020851469598710537,0.0021033938974142075,2.528366712795105e-05,0.006059748120605946,22.17545509338379
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000084650__trial,1.24,31.836843490600586,0.002120578894391656,0.002113901311531663,0.002142369979992509,2.0969917386537418e-05,0.005896599497646093,22.29398536682129
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000084650__woman_with_hat_matisse,1.24,31.955347061157227,0.002086831722408533,0.002082381397485733,0.0021121101453900337,1.8683123926166445e-05,0.005715580191463232,22.429397583007812
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000224119__antimonocromatismo,1.24,32.52566146850586,0.0017397940391674638,0.001732208882458508,0.0017579295672476292,2.1272853700793348e-05,0.00801303144544363,20.962032318115234
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000224119__impronte_d_artista,1.24,32.658203125,0.0018065357580780983,0.0018004209268838167,0.0018337382934987545,2.8651087632169947e-05,0.008137846365571022,20.894906997680664
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000224119__picasso_self_portrait,1.24,32.462772369384766,0.0017638800200074911,0.0017499079694971442,0.0017611351795494556,2.9679707949981093e-05,0.008420798927545547,20.74646759033203
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000224119__trial,1.24,32.471214294433594,0.0017683254554867744,0.0017607450718060136,0.0017853234894573689,2.6040106604341418e-05,0.008147249929606915,20.889890670776367
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000224119__woman_with_hat_matisse,1.24,32.5635986328125,0.0017565051093697548,0.0017513789935037494,0.0017799573251977563,2.2017648007022217e-05,0.008007301017642021,20.965139389038086
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137106__antimonocromatismo,1.24,31.24945831298828,0.0013668432366102934,0.0013615255011245608,0.0014141249703243375,7.827802619431168e-06,0.004528671503067017,23.440292358398438
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137106__impronte_d_artista,1.24,32.44011688232422,0.0013890753034502268,0.0014032716862857342,0.0015300048980861902,6.889030828460818e-06,0.004221984185278416,23.744834899902344
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137106__picasso_self_portrait,1.24,31.193941116333008,0.0013391304528340697,0.001335961278527975,0.0013847764348611236,8.723432074475568e-06,0.004446463659405708,23.519851684570312
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137106__trial,1.24,31.66101837158203,0.0013587458524852991,0.0013665995793417096,0.0014510247856378555,7.497606929973699e-06,0.00441618449985981,23.549528121948242
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137106__woman_with_hat_matisse,1.24,31.98275375366211,0.001273431582376361,0.0012866848846897483,0.0014130007475614548,6.989402209001128e-06,0.004360744263976812,23.604393005371094
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000084170__antimonocromatismo,1.24,31.775541305541992,0.001721966196782887,0.0017186228651553392,0.0017417697235941887,2.4480777938151732e-05,0.006328597664833069,21.98692512512207
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000084170__impronte_d_artista,1.24,31.7799072265625,0.001777636120095849,0.0017831643344834447,0.0018247541738674045,1.6644587958580814e-05,0.0062025017105042934,22.07433319091797
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000084170__picasso_self_portrait,1.24,31.73996353149414,0.00171526032499969,0.0017122469143941998,0.001740001142024994,1.7046777429641224e-05,0.0064149885438382626,21.928041458129883
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000084170__trial,1.24,31.817312240600586,0.001775075914338231,0.001777295838110149,0.0018124121706932783,1.9129809516016394e-05,0.00632789870724082,21.987403869628906
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000084170__woman_with_hat_matisse,1.24,31.790292739868164,0.0017734533175826073,0.001778302015736699,0.001819639466702938,2.7824517019325867e-05,0.0060630119405686855,22.17311668395996
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000344614__antimonocromatismo,1.24,31.590656280517578,0.0013958867639303207,0.00138413580134511,0.0014082433190196753,1.2962955224793404e-05,0.006042066961526871,22.188146591186523
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000344614__impronte_d_artista,1.24,31.69394302368164,0.0013673003995791078,0.0013627216685563326,0.0014163873856887221,1.2100759704480879e-05,0.005984482355415821,22.229736328125
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000344614__picasso_self_portrait,1.24,31.550018310546875,0.0013918441254645586,0.001378190005198121,0.0013898680917918682,1.26813210954424e-05,0.005991512443870306,22.22463607788086
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000344614__trial,1.24,31.815889358520508,0.0013553937897086143,0.0013513099402189255,0.0013924171216785908,1.1693831766024232e-05,0.005961648188531399,22.246337890625
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000344614__woman_with_hat_matisse,1.24,31.510543823242188,0.001358236651867628,0.001355050364509225,0.0013929475098848343,1.2145725122536533e-05,0.005994103848934174,22.22275733947754
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000315187__antimonocromatismo,1.24,31.99970054626465,0.0014253363478928804,0.0014154990203678608,0.0014787035761401057,1.3293094525579363e-05,0.0189689751714468,17.219560623168945
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000315187__impronte_d_artista,1.24,32.200096130371094,0.0014366828836500645,0.0014308555983006954,0.001516852993518114,1.3243060493550729e-05,0.01886187121272087,17.244152069091797
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000315187__picasso_self_portrait,1.24,31.99974250793457,0.0014177807606756687,0.001409326447173953,0.001463103573769331,1.2347174561000429e-05,0.01878710836172104,17.261402130126953
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000315187__trial,1.24,32.106327056884766,0.0014126049354672432,0.0014061671681702137,0.0014829104766249657,1.3252519238449167e-05,0.018869994208216667,17.24228286743164
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000315187__woman_with_hat_matisse,1.24,31.912879943847656,0.0014218338765203953,0.0014149746857583523,0.001474758144468069,1.2926857380080037e-05,0.01877458207309246,17.264297485351562
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000314182__antimonocromatismo,1.24,32.41913604736328,0.0013735671527683735,0.0013736593537032604,0.0014272574335336685,7.39987763154204e-06,0.008904993534088135,20.503664016723633
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000314182__impronte_d_artista,1.24,32.1652946472168,0.0014598856214433908,0.0014689199160784483,0.0015407513128593564,6.902697350597009e-06,0.00901949591934681,20.448177337646484
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000314182__picasso_self_portrait,1.24,32.71985626220703,0.0013939290074631572,0.0013990653678774834,0.001446621841751039,8.269290447060484e-06,0.009381987154483795,20.27705192565918
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000314182__trial,1.24,32.5439453125,0.0013966923579573631,0.001404843875207007,0.0014635790139436722,8.566369615436997e-06,0.0089573347941041,20.478212356567383
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000314182__woman_with_hat_matisse,1.24,32.74360275268555,0.0013865323271602392,0.001397258136421442,0.001457808306440711,8.816922672849614e-06,0.00901348888874054,20.45107078552246
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000578500__antimonocromatismo,1.24,32.6765022277832,0.001330710481852293,0.0013387525686994195,0.0014283852651715279,2.5321744033135474e-05,0.008135254494845867,20.896289825439453
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000578500__impronte_d_artista,1.24,32.64136505126953,0.0014240446034818888,0.0014389539137482643,0.0015262548113241792,2.6965657525579445e-05,0.008297993801534176,20.81026840209961
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000578500__picasso_self_portrait,1.24,32.499935150146484,0.0013483749935403466,0.0013556627091020346,0.0014354318846017122,1.8843664292944595e-05,0.00796770304441452,20.986669540405273
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000578500__trial,1.24,32.57455825805664,0.0014020036906003952,0.0014154018135741353,0.00148820283357054,3.000078686454799e-05,0.00801267009228468,20.962228775024414
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000578500__woman_with_hat_matisse,1.24,32.93601989746094,0.0014010013546794653,0.0014175941469147801,0.0015055228723213077,4.1244620661018416e-05,0.007749875541776419,21.107051849365234
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000010092__antimonocromatismo,1.24,32.516971588134766,0.0011842206586152315,0.0011868581641465425,0.001259269192814827,8.598168278695084e-06,0.0031091223936527967,25.07362174987793
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000010092__impronte_d_artista,1.24,32.80060577392578,0.0013172389008104801,0.0013286750763654709,0.0014632188249379396,1.1871159586007707e-05,0.0033438883256167173,24.757482528686523
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000010092__picasso_self_portrait,1.24,31.9074649810791,0.0012564826756715775,0.0012608589604496956,0.0013000334147363901,7.179848580562975e-06,0.0029404533561319113,25.315858840942383
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000010092__trial,1.24,32.67776107788086,0.0012288147117942572,0.0012399638071656227,0.0013324624160304666,1.4177136108628474e-05,0.0032910488080233335,24.826658248901367
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000010092__woman_with_hat_matisse,1.24,32.89204406738281,0.0012351269833743572,0.00124956457875669,0.0013608699664473534,1.3034041330683976e-05,0.003252600319683552,24.87769317626953
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000506656__antimonocromatismo,1.24,32.19218444824219,0.001616008230485022,0.0016019274480640888,0.0016631749458611012,6.858974302303977e-06,0.007252593524754047,21.395069122314453
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000506656__impronte_d_artista,1.24,31.99418067932129,0.0016847231891006231,0.0016727150650694966,0.0017580410931259394,7.547890163550619e-06,0.007428155746310949,21.29119110107422
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000506656__picasso_self_portrait,1.24,32.07713317871094,0.0016207513399422169,0.0016075351741164923,0.001659210305660963,7.110609658411704e-06,0.007133583538234234,21.466922760009766
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000506656__trial,1.24,32.21393585205078,0.0016302732983604074,0.001618641777895391,0.001695185899734497,7.846305379644036e-06,0.007245907559990883,21.39907455444336
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000506656__woman_with_hat_matisse,1.24,31.982093811035156,0.0016436607111245394,0.001632019178941846,0.0017053401097655296,8.790719220996834e-06,0.007341097574681044,21.342391967773438
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000516804__antimonocromatismo,1.24,31.828615188598633,0.0023462316021323204,0.0023669127840548754,0.0024349475279450417,5.910252730245702e-05,0.028571203351020813,15.440715789794922
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000516804__impronte_d_artista,1.24,33.20793533325195,0.002300972118973732,0.002315135672688484,0.0023912398610264063,5.751044591306709e-05,0.02788422256708145,15.546415328979492
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000516804__picasso_self_portrait,1.24,31.75461769104004,0.0023044671397656202,0.002317640231922269,0.002376272575929761,5.712870188290253e-05,0.028848078101873398,15.398831367492676
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000516804__trial,1.24,32.13551330566406,0.002356701297685504,0.0023731847759336233,0.002432888839393854,5.5993932619458064e-05,0.028257548809051514,15.488656997680664
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000516804__woman_with_hat_matisse,1.24,32.40930938720703,0.0023233953397721052,0.0023418194614350796,0.0024038490373641253,5.6704942835494876e-05,0.02806784212589264,15.517910957336426
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000355677__antimonocromatismo,1.24,32.01054382324219,0.001875351881608367,0.001877225935459137,0.0019899155013263226,4.682174767367542e-05,0.022423069924116135,16.49304962158203
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000355677__impronte_d_artista,1.24,32.67704391479492,0.0020032082684338093,0.0019897357560694218,0.002156379632651806,5.0983049732167274e-05,0.02244759164750576,16.48830223083496
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000355677__picasso_self_portrait,1.24,31.751230239868164,0.0018721732776612043,0.0018736976198852062,0.0019702648278325796,5.227371730143204e-05,0.02286592870950699,16.408111572265625
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000355677__trial,1.24,31.93195152282715,0.001929179998114705,0.0019295145757496357,0.0020410879515111446,4.7168399760266766e-05,0.022461554035544395,16.48560333251953
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000355677__woman_with_hat_matisse,1.24,32.57246398925781,0.0019257604144513607,0.0019240182591602206,0.0020617579575628042,4.853416976402514e-05,0.022042393684387207,16.567413330078125
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000540502__antimonocromatismo,1.24,31.554168701171875,0.0012209441047161818,0.001217251643538475,0.0012588590616360307,1.4173061572364531e-05,0.016545370221138,17.813234329223633
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000540502__impronte_d_artista,1.24,32.4376106262207,0.0012076538987457752,0.0012095700949430466,0.0012844617012888193,1.3029413821641356e-05,0.016447314992547035,17.83905029296875
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000540502__picasso_self_portrait,1.24,31.429330825805664,0.00122838094830513,0.0012257869821041822,0.0012639574706554413,1.4499295502901077e-05,0.016609344631433487,17.79647445678711
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000540502__trial,1.24,31.857851028442383,0.0012122325133532286,0.0012118325103074312,0.0012664746027439833,1.4124523659120314e-05,0.016560060903429985,17.80938148498535
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000540502__woman_with_hat_matisse,1.24,31.9510498046875,0.0012065483024343848,0.0012089831288903952,0.001268625259399414,1.5092845387698617e-05,0.016606798395514488,17.797142028808594
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000530457__antimonocromatismo,1.24,31.91249656677246,0.0013885187217965722,0.0013895492302253842,0.0014131448697298765,1.3242044587968849e-05,0.009304283186793327,20.31317138671875
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000530457__impronte_d_artista,1.24,31.74997329711914,0.0013852319680154324,0.0013951655710116029,0.0014370339922606945,1.4696523066959344e-05,0.009362993761897087,20.285852432250977
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000530457__picasso_self_portrait,1.24,31.820066452026367,0.0013997103087604046,0.0014007003046572208,0.0014128563925623894,1.2858718037023209e-05,0.009192835539579391,20.365507125854492
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000530457__trial,1.24,32.665740966796875,0.0013654471840709448,0.0013768937205895782,0.0014102347195148468,1.509943376731826e-05,0.009327867068350315,20.30217742919922
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000530457__woman_with_hat_matisse,1.24,31.66112518310547,0.0013815355487167835,0.001389901153743267,0.0014156339457258582,1.7260237655136734e-05,0.009219037368893623,20.353145599365234
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000369675__antimonocromatismo,1.24,32.049415588378906,0.001213249284774065,0.0012076979037374258,0.001253014779649675,1.257677922694711e-05,0.005858329590409994,22.322261810302734
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000369675__impronte_d_artista,1.24,32.324913024902344,0.001229757210239768,0.001232318812981248,0.0013035412412136793,1.1208841897314414e-05,0.005651362240314484,22.47846794128418
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000369675__picasso_self_portrait,1.24,31.772443771362305,0.0012661756481975317,0.0012624328956007957,0.0012971209362149239,1.3275685887492727e-05,0.005589916370809078,22.52594757080078
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000369675__trial,1.24,32.11214828491211,0.0012293552281334996,0.0012304799165576696,0.0012829878833144903,1.3197694897826295e-05,0.005816454999148846,22.353416442871094
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000369675__woman_with_hat_matisse,1.24,31.995668411254883,0.0012255485635250807,0.0012279307702556252,0.0012869536876678467,1.4379060303326696e-05,0.005970621015876532,22.23980712890625
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000454798__antimonocromatismo,1.24,32.23354721069336,0.0011925016297027469,0.0011845116969197989,0.0012055345578119159,2.9228420316940174e-05,0.0031114749144762754,25.07033920288086
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000454798__impronte_d_artista,1.24,31.981115341186523,0.0011891312897205353,0.001196066616103053,0.0012473940150812268,3.454963371041231e-05,0.0031488544773310423,25.018474578857422
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000454798__picasso_self_portrait,1.24,32.073055267333984,0.0011983742006123066,0.0011928781168535352,0.0012098993174731731,4.095653275726363e-05,0.003077767789363861,25.117643356323242
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000454798__trial,1.24,32.22726821899414,0.0011748333927243948,0.0011794769670814276,0.0012091976823285222,2.7958585633314215e-05,0.003084337105974555,25.108379364013672
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000454798__woman_with_hat_matisse,1.24,32.16267395019531,0.001164726447314024,0.0011720750480890274,0.00120238633826375,2.018600207520649e-05,0.003030307125300169,25.185134887695312
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000295478__antimonocromatismo,1.24,32.3336296081543,0.0012911376543343067,0.0012978939339518547,0.0013802610337734222,4.670234557124786e-05,0.003635198576375842,24.39472007751465
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000295478__impronte_d_artista,1.24,32.2348747253418,0.001376092666760087,0.0013826705981045961,0.0014821367803961039,4.488775448407978e-05,0.003784807398915291,24.219562530517578
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000295478__picasso_self_portrait,1.24,32.342464447021484,0.0013232871424406767,0.0013294825330376625,0.0013972735032439232,3.398515400476754e-05,0.0034505431540310383,24.621126174926758
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000295478__trial,1.24,32.572994232177734,0.0013432161649689078,0.0013505907263606787,0.0014294545399025083,4.6675610064994544e-05,0.003558303229510784,24.487571716308594
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000295478__woman_with_hat_matisse,1.24,32.474971771240234,0.001359021058306098,0.0013699993724003434,0.0014627935597673059,7.420462497975677e-05,0.0036961184814572334,24.322540283203125
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000109992__antimonocromatismo,1.24,32.096832275390625,0.0010975257027894258,0.0010886136442422867,0.001107548363506794,5.529360350919887e-06,0.004087600391358137,23.885316848754883
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000109992__impronte_d_artista,1.24,32.50278854370117,0.0010832804255187511,0.0010878825560212135,0.0011408959981054068,5.173907538846834e-06,0.0039608776569366455,24.022085189819336
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000109992__picasso_self_portrait,1.24,32.06816101074219,0.0011377930641174316,0.0011316806776449084,0.0011474962811917067,7.404959433188196e-06,0.004305579699575901,23.659685134887695
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000109992__trial,1.24,32.18777847290039,0.0011005010455846786,0.0011007251450791955,0.0011277154553681612,4.77698449685704e-06,0.003959265071898699,24.023855209350586
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000109992__woman_with_hat_matisse,1.24,32.625328063964844,0.0010468809632584453,0.0010507083497941494,0.0010817013680934906,4.490917490329593e-06,0.0038542866241186857,24.140560150146484
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137294__antimonocromatismo,1.24,32.17198181152344,0.0014117760583758354,0.0014138593105599284,0.0014672151301056147,6.722107173118275e-06,0.005178370978683233,22.858068466186523
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137294__impronte_d_artista,1.24,32.37416076660156,0.0014601630391553044,0.0014734945725649595,0.0015821348642930388,5.813741154270247e-06,0.005392053630203009,22.682456970214844
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137294__picasso_self_portrait,1.24,31.952072143554688,0.001426231348887086,0.0014307093806564808,0.0014741804916411638,9.170070370601024e-06,0.005088779143989086,22.93386459350586
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137294__trial,1.24,32.74898147583008,0.0014188926434144378,0.0014294770080596209,0.0015025902539491653,5.623775905405637e-06,0.005144289694726467,22.88674545288086
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000137294__woman_with_hat_matisse,1.24,32.4968376159668,0.0014180737780407071,0.001431729644536972,0.0015100401360541582,5.4822376114316285e-06,0.005194399505853653,22.844646453857422
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000443303__antimonocromatismo,1.24,32.04780578613281,0.001134257996454835,0.001135398866608739,0.001155305653810501,2.712046079977881e-05,0.0022502620704472065,26.477670669555664
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000443303__impronte_d_artista,1.24,32.326454162597656,0.0011377192568033934,0.0011538397520780563,0.001192743657156825,3.720687891473062e-05,0.002230348065495491,26.516273498535156
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000443303__picasso_self_portrait,1.24,31.97882843017578,0.0011100181145593524,0.0011120266281068325,0.0011328218970447779,4.1870283894240856e-05,0.002245430601760745,26.48700523376465
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000443303__trial,1.24,32.16942596435547,0.001154195750132203,0.0011667496291920543,0.001187812304124236,3.2183797884499654e-05,0.00228212121874094,26.416610717773438
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000443303__woman_with_hat_matisse,1.24,32.51937484741211,0.0011446678545325994,0.0011626537889242172,0.0011884075356647372,1.8306756828678772e-05,0.0023166569881141186,26.35138511657715
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000500464__antimonocromatismo,1.24,30.512630462646484,0.0018653623992577195,0.0018443723674863577,0.001867474289610982,8.748366963118315e-05,0.00587540864944458,22.309619903564453
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000500464__impronte_d_artista,1.24,30.909255981445312,0.0017957868985831738,0.0017781815258786082,0.001819529803469777,8.779545169090852e-05,0.005671089515089989,22.463336944580078
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000500464__picasso_self_portrait,1.24,30.595426559448242,0.0018953346880152822,0.0018731767777353525,0.0018770007882267237,7.812702096998692e-05,0.005772538483142853,22.386333465576172
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000500464__trial,1.24,30.9000186920166,0.0017903572879731655,0.0017729743849486113,0.0017969979671761394,0.00010931472934316844,0.00584468012675643,22.3323917388916
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000500464__woman_with_hat_matisse,1.24,30.65161895751953,0.0018459621351212263,0.0018298812210559845,0.0018501332961022854,0.00010234335059067234,0.005849131848663092,22.329084396362305
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000365521__antimonocromatismo,1.24,32.13316345214844,0.0014217112911865115,0.0014157711993902922,0.0014665569178760052,5.693872935808031e-06,0.010453875176608562,19.807226181030273
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000365521__impronte_d_artista,1.24,32.21312713623047,0.0014247214421629906,0.0014255642890930176,0.0015083339530974627,6.079084414523095e-06,0.010550054721534252,19.767454147338867
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000365521__picasso_self_portrait,1.24,32.088932037353516,0.0014392868615686893,0.001435261918231845,0.0014761267229914665,5.837267963215709e-06,0.010304473340511322,19.86974334716797
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000365521__trial,1.24,32.1989631652832,0.0014076991938054562,0.0014075289946049452,0.0014757600147277117,6.0224429034860805e-06,0.010350489988923073,19.850391387939453
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000365521__woman_with_hat_matisse,1.24,32.120784759521484,0.0014076319057494402,0.0014083157293498516,0.001471748691983521,6.309677701210603e-06,0.010217985138297081,19.906347274780273
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000363207__antimonocromatismo,1.24,32.04249572753906,0.0013541597872972488,0.0013508524280041456,0.0013572890311479568,7.116661436157301e-06,0.0049048298969864845,23.093761444091797
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000363207__impronte_d_artista,1.24,32.03795623779297,0.0013550299918279052,0.0013619896490126848,0.001388396485708654,7.460912001988618e-06,0.005053128115832806,22.964399337768555
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000363207__picasso_self_portrait,1.24,31.926925659179688,0.0013581805396825075,0.0013554997276514769,0.0013596676290035248,6.783710887248162e-06,0.004782784730195999,23.20319175720215
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000363207__trial,1.24,32.221473693847656,0.0013497021282091737,0.0013563763350248337,0.0013727641198784113,7.786929927533492e-06,0.0049270037561655045,23.07417106628418
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000363207__woman_with_hat_matisse,1.24,31.89550018310547,0.0013578912476077676,0.0013635007198899984,0.0013775872066617012,8.945782610680908e-06,0.004918984137475491,23.081247329711914
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000400161__antimonocromatismo,1.24,30.984539031982422,0.002588029019534588,0.0025614772457629442,0.0026331166736781597,4.954045289196074e-05,0.013634960167109966,18.653461456298828
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000400161__impronte_d_artista,1.24,31.279630661010742,0.0024462169967591763,0.0024286399129778147,0.0025239880196750164,5.025759674026631e-05,0.013491204008460045,18.699493408203125
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000400161__picasso_self_portrait,1.24,30.86819839477539,0.002592996694147587,0.002568135503679514,0.002629196038469672,5.6647179007995874e-05,0.01353447511792183,18.685585021972656
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000400161__trial,1.24,31.198200225830078,0.0025924094952642918,0.0025736563839018345,0.002653897274285555,4.994883056497201e-05,0.013454385101795197,18.711360931396484
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000400161__woman_with_hat_matisse,1.24,30.915916442871094,0.0025108475238084793,0.00249293795786798,0.0025672016199678183,5.049254832556471e-05,0.01340378075838089,18.72772789001465
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000241668__antimonocromatismo,1.24,31.87458038330078,0.001157016959041357,0.001164527959190309,0.0012133585987612605,1.5343486666097306e-05,0.0042432257905602455,23.723039627075195
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000241668__impronte_d_artista,1.24,32.3404655456543,0.0012256392510607839,0.0012429424095898867,0.0013219874817878008,1.4380012544279452e-05,0.004153169691562653,23.816204071044922
V4 serial-aware,colab_style_stego_benchmark_v4_serial_aware,000000241668__picasso_self_portrait,1.24,31.48739242553711,0.0011781805660575628,0.0011842254316434264,0.001210420741699636,1.4360887689690571e-05,0.004162630997598171,23.80632209777832
